numero,nombre,direccion,dirComplemento,entreCalles,estado,ciudad,telefono,latitud,longitud,estacionamiento,rampas,recibeDolar,tipos_servicio,servicios_detalle
ATM-2369,Moras,Moras 850,"Col. Acacias, Benito Juarez, C.P.03240, Ciudad De Mexico",Edificio B,Ciudad de México,,0,19.36384,-99.175624,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2359,Bei Metro Norte,Boulevard Manuel Avila Camacho  1902,"Col. Boulevares, Naucalpan, C.P.53140, Estado De Mexico",Edificio B,Estado de México,Naucalpan,0,19.50141,-99.23727,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1024,Chedraui Neza,4ta Avenida 4,"Col. Rey Nezahualcoyotll, Nezahualcoyotl, C.P.57809, Estado De Mexico",Esq. Avenida Lazaro Cardenas,Estado de México,Nezahualcoyotl,0,19.3999454,-98.987154,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1025,Sc Lomas Verdes,Super Carretera S/n,"Col. Lomas Verdes, Naucalpan, C.P.53120, Estado De Mexico",Bosque Alto y Lomas Verdes,Estado de México,Naucalpan,0,19.516059,-99.267842,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1022,Chedraui Universidad,Avenida Universidad  740,"Col. Santa Cruz Atoyac, Benito Juarez, C.P.03650, Ciudad De Mexico",Chedraui,Ciudad de México,,0,19.373533,-99.162179,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1023,Chedraui Polanco,Boulevard Miguel De Cervantes Saavedra  397,"Col. Irrigacion, Miguel Hidalgo, C.P.11500, Ciudad De Mexico",Chedraui,Ciudad de México,,0,19.440927,-99.205886,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1059,Soriana Aba Tultitla,Boulevard Tultitlan 200 200,"Col. Barrio De Los Reyes, Tultitlan, C.P.54900, Estado De Mexico",Soriana,Estado de México,Tultitlan,0,19.641028,-99.136371,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2384,Soriana El Rosario,Avenida El Rosario  901,"Col. El Rosario, Azcapotzalco, C.P.02100, Ciudad De Mexico",Soriana,Ciudad de México,,0,19.504194,-99.204574,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1041,Salon Beyond 2,Avenida Capitán Carlos León Terminal T-1 Aicm Local 19 Y 20,"Col. Peñon De Los Baños, Venustiano Carranza, C.P.15520, Ciudad De Mexico",Salon Beyo,Ciudad de México,,0,19.434959,-99.082892,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1042,Garis El Puente,Carretera Metepec-zacango Sur 421,"Col. San Jorge Pueblo Nuevo, Metepec, C.P.52164, Estado De Mexico",Garis,Estado de México,Metepec,0,19.2569,-99.624948,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6803,Ba La Viga,Calzada De La Viga  136,"Col. Lorenzo Boturini, Cuauhtemoc, C.P.15820, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.4138284,-99.128186,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1109,Sc Nicolas Romero,20 De Noviembre S/n,"Col. Ampliacion Vista Hermosa, Nicolas Romero, C.P.54414, Estado De Mexico",Walmart,Estado de México,,0,19.6261516,-99.292502,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9064,Hiper Lumen Relox,Avenida Insurgentes Sur 2394,"Col. Chimalistac, Alvaro Obregon, C.P.01070, Ciudad De Mexico",Esq. Relox,Ciudad de México,,0,19.341298,-99.189367,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2433,Costco Interlomas,Boulevard Magnocentro 4,"Col. Asn Fernando La Herradura, Huixquilucan, C.P.52765, Estado De Mexico",Costco,Estado de México,Huixquilucan,0,19.403767,-99.273407,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6823,Superkompras Buenave,Paseo Universidad S/n,"Col. Vicente Guerrero, Toluca, C.P.50110, Estado De Mexico",Esq. Paseo General Vicente Guerrero,Estado de México,Toluca,0,19.2837958,-99.674537,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2469,Sup Bosques Lomas,Bosques De Duraznos  187,"Col. Bosques De Las Lomas, Miguel Hidalgo, C.P.11700, Ciudad De Mexico",Superama,Ciudad de México,,0,19.40686,-99.239158,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2467,Superama Viveros,"Periférico Blvd. M. Avila Camacho S/N,","Col. Viveros Del Valle, C.P. 52060, Tlalnepantla De Baz",Esq. Av. Rómulo Garza,Estado de México,,0,19.5316955,-99.219931,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2468,Sup Periferico,Calzada De Tlalpan  4467,"Col. Torielo Guerra, Tlalpan, C.P.14050, Ciudad De Mexico",Superama,Ciudad de México,,0,19.295907,-99.155317,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2466,Sup Pedregal,Avenida San Jeronimo  273,"Col. Tizapan, Alvaro Obregon, C.P.01090, Ciudad De Mexico",Superama,Ciudad de México,,0,19.335027,-99.199089,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1125,Hipodromo R Derbi 1,Conscripto 311,"Col. Lomas De Sotelo, Miguel Hidalgo, C.P.11200, Ciudad De Mexico",Hipodromo,Ciudad de México,,0,19.438407,-99.222697,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1126,Hipodromo R Derbi 2,Conscripto 311,"Col. Lomas De Sotelo, Miguel Hidalgo, C.P.11200, Ciudad De Mexico",Hipodromo,Ciudad de México,,0,19.438407,-99.222697,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2453,Com Mex Bosque Esmer,Bosque De Arrayan,"Col. Bosque Esmeralda, Atizapan de Zaragoza, C.P.52930, Estado De Mexico",Com Mex,Estado de México,Atizapan,0,19.549102,-99.28712,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3739,Soriana Via Morelos,Via Morelos Y Avenida Industria S/n,"Col. Ind. Cerro Gordo, Ecatepec, C.P.55420, Estado De Mexico",Soriana,Estado de México,Ecatepec,0,19.5569155,-99.057502,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2407,Soriana Tacubaya,José María Moran 3,"Col. San Miguel Chapultepec I Sección, C.P. 11850, Miguel Hidalgo ",,Ciudad de México,,0,19.408797,-99.184424,0,0,,300,"300 (ATM): 24x7 - 00:00, Sat: Yes"
ATM-3726,Sams Terremoto,"Carr. Cuautitlán-Tultepec 2,","Col. El Terremoto, C.P. 54850, Cuautitlán Izcalli",Calle Av. 2 de Mayo y Santa Lucia,Estado de México,,0,19.676582,-99.150627,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2428,Costco Polanco,Boulevard Miguel De Cervantes Saavedra  397,"Col. Irrigacion, Miguel Hidalgo, C.P.11500, Ciudad De Mexico",Costco,Ciudad de México,,0,19.441694,-99.20571,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2411,Ba Melchor Ocampo,Avenida Melchor Ocampo S/n,"Col. Lazaro Cardenas, Cuautitlan Izcalli, C.P.54870, Estado De Mexico",Esq. Avenida Morelos,Estado de México,,0,19.6705709,-99.173871,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3740,Mega Jiutepec,Boulevard Cuahnahuac  173,"Col. Tejalpa, Jiutepec, C.P.62570, Morelos",Com Mex,Morelos,Jiutepec,0,18.8969528,-99.168389,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3711,Ba Alamo,Carretera Pachuca-tulancingo 1000,"Col. El Portezuelo, Mineral de La Reforma, C.P.42181, Hidalgo",Bod Aurrer,Hidalgo,,0,20.1078762,-98.720863,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9007,Admin Mex Hipodromo,Industria Militar S/n,"Col. Lomas De Sotelo, Miguel Hidalgo, C.P.11200, Ciudad De Mexico",Hipodromo,Ciudad de México,,0,19.43808,-99.222873,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1954,Sams Acoxpa,Calzada Acoxpa  436,"Col. Exhacienda Coapa, Tlalpan, C.P.14300, Ciudad De Mexico",Sams,Ciudad de México,,0,19.297435,-99.135634,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1953,Sup Acoxpa,Calzada Acoxpa  436,"Col. Exhacienda Coapa, Tlalpan, C.P.14300, Ciudad De Mexico",Superama,Ciudad de México,,0,19.297356,-99.135562,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7246,7 Eleven Petrarca,Homero  331 Local 1,"Col. Polanco, Miguel Hidalgo, C.P.11550, Ciudad De Mexico",7 Eleven,Ciudad de México,,0,19.435545,-99.18568,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1946,Sendero Ixtapaluca,Carretera-federal Mexico-cuautla 1,"Col. Santa Barbara, Ixtapaluca, C.P.56538, Estado De Mexico",Sendero Ixtapaluca,Estado de México,Ixtapaluca,0,19.296441,-98.879875,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1943,Ba Terranova,Boulevard Del Lago,"Col. Geovillas De Tiangustengo, Acolman, C.P.55883, Estado De Mexico",Lago De Tianguistengo y Lago Guija,Estado de México,Acolman,0,19.606562,-98.974589,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1942,Plaza Mixcalco,Manuel Doblado  10,"Col. Centro, Cuauhtemoc, C.P.06000, Ciudad De Mexico",Plaza Mixcalco,Ciudad de México,,0,19.6264846,-99.297088,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8575,Sc Vicente Guerrero,Carretera Federal Mexico-cuautla  166,"Col. San Gregorio Cuautzingo, Chalco, C.P.56640, Estado De Mexico",Walmart,Estado de México,Chalco,0,19.261318,-98.878089,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1976,Abarrotes Fuentes,Interior Central De Abastos,"Col. Tetelcingo, Cuautla, C.P.62757, Morelos",Carretera Federal Mex-cuautla y Entrada Principal De La Central,Morelos,Cuautla,0,18.868222,-98.930859,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8590,Chedraui Teoloyucan,Carretera Cuautitlan-zumpango,"Col. Barrio De San Juan, Teoloyucan, C.P.54783, Estado De Mexico",Chedraui,Estado de México,,0,19.746193,-99.130187,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8662,Royal Yak,Avenida Industrial Militar S/n,"Col. Lomas De Sotelo, Miguel Hidalgo, C.P.11200, Ciudad De Mexico",Royal Yak,Ciudad de México,,0,19.438388,-99.22249,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-7332,Superk La Asuncion,Paseo Instituto Tecnologico S/n,"Col. La Asuncion, Toluca, C.P.52140, Estado De Mexico",Superk La Asuncion,Estado de México,Toluca,0,19.280693,-99.573283,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4294,Sam¿s Club Cuautla,Carr Cautla ¿ Oaxtepec S/N,"Col. Tetelcingo, C.P. 62757, Cuautla",En Plaza Atrios,Morelos,,0,18.8675057,-98.950891,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4293,Sc Metepec,Boulevard Toluca-metepec S/n,"Col. Coaxustenco, Metepec, C.P.52140, Estado De Mexico",Calle Juan Monroy y Paseo Del Calvario,Estado de México,Metepec,0,19.25828,-99.622736,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8680,Chedraui Tulyehualco,Avenida Aquiles Serdan 360,"Col. Santiaguito, Xochimilco, C.P.16776, Ciudad De Mexico",Calle Francisco I Madero y Amaranto,Ciudad de México,,0,19.2580437,-99.02251409999997,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-8670,Bod Com Jojutla 2,Universidad 90,"Col. El Paraiso, Jojutla, C.P.62909, Morelos",Bod Aurrer,Morelos,Jojutla,0,18.6181589,-99.191888,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-5592,Bodega Aurrera Atlixco,"Blvd. Niños Héroes 805,","Col. Revolución, C.P. 74270, Atlixco",Av. 20 de Noviembre y Brecha,Puebla,,0,18.898568,-98.431203,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4258,Itesm Cdmx 2,Del Puente 222,"Col. Ejidos De Huipulco Tlalpan, Tlalpan, C.P.14380, Ciudad De Mexico",Esq. Periferico Sur,Ciudad de México,,0,19.283725,-99.135695,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4283,Gobierno Morelos,General Hermenegildo Galeana S/n,"Col. Centro, Cuernavaca, C.P.62000, Morelos",Gobierno,Morelos,Cuernavaca,0,18.921788,-99.234959,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4287,Mpio. de Tepeapulco,"Plaza de la Constitución 8, Secretaría de Finanzas, ","Col. Centro, C.P. 43990, Tepeapulco",Esq. Constitución de 1917,Hidalgo,,0,19.7972477,-98.55618,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9966,Progreso Obregon 2,Calle Plaza De La Constitucion S/n,"Col. Progreso De Obregon Centro, Progreso De Obregon, C.P.42730, Hidalgo",Calle Tito Estrada y Calle Rodriguez Puebla,Hidalgo,Progreso De Obregon,0,20.247746,-99.190059,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-4279,Itesm Cdmx 3,Del Puente 222,"Col. Ejidos De Huipulco Tlalpan, Tlalpan, C.P.14380, Ciudad De Mexico",Esq. Periferico Sur,Ciudad de México,,0,19.283725,-99.135695,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9911,Chedraui Vista Norte,Av. Acueducto 650 ,"Col. Residencial Zacatenco, C.P. 07369, Gustavo A. Madero",Cien Fuegos y Av. Insurgentes Norte,Ciudad de México,,0,19.50197778,-99.12099629,0,0,,300,"300 (ATM): 24x7 - 00:00, Sat: Yes"
ATM-4229,Sam¿s Club Portal San Ángel,Av. Revolución 1267,"Col. Los Alpes, C.P. 01010, Álvaro Obregón",Alfonso Caso y Pirul,Ciudad de México,,0,19.3609382,-99.1905013,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1185,Ba Lomas Estrella,Avenida Tlahuac  4421,"Col. Lomas Estrella, Iztapalapa, C.P.09890, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.320848,-99.088832,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-9926,Progreso Obregon 3,Calle Plaza De La Constitucion S/n,"Col. Progreso De Obregon Centro, Progreso De Obregon, C.P.42730, Hidalgo",Calle Tito Estrada y Calle Rodriguez Puebla,Hidalgo,Progreso De Obregon,0,20.247746,-99.190059,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2488,Sup Los Morales,Horacio  1740,"Col. Los Morales, Miguel Hidalgo, C.P.11510, Ciudad De Mexico",Superama,Ciudad de México,,0,19.43504,-99.209559,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1153,Sup Tecnologico,Avenida Tecnologico Antes Avenida De Las Torres S/n,"Col. San Salvador Tizatlalli, Metepec, C.P.52172, Estado De Mexico",Superama,Estado de México,Metepec,0,19.274813,-99.573807,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2470,Sup Barrilaco,Sierra Ventana  750,"Col. Lomas De Chapultepec, Miguel Hidalgo, C.P.11000, Ciudad De Mexico",Superama,Ciudad de México,,0,19.415718,-99.22617,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2471,Sup Bosques De Minas,Avenida Bosques De Mina  33,"Col. Fracc. Bosques De La Herradura, Huixquilucan, C.P.52760, Estado De Mexico",Superama,Estado de México,Huixquilucan,0,19.4224595,-99.260086,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1149,Ba Cofradias,Bosques De La Hacienda S/n,"Col. Exhda. Sn Miguel, Cuautitlan Izcalli, C.P.54710, Estado De Mexico",Bod Aurrer,Estado de México,,0,19.6716254,-99.209652,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2478,Sup Coyoacan,Avenida Miguel Angel De Quevedo  870,"Col. Barrio La Concepcion, Coyoacan, C.P.04020, Ciudad De Mexico",Superama,Ciudad de México,,0,19.344537,-99.156154,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2477,Sup Sena,Rio Balsas 32,"Col. Cuauhtemoc, Cuauhtemoc, C.P.06500, Ciudad De Mexico",Esq. Rio Sena,Ciudad de México,,0,19.337434,-99.18595,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2475,Sup Jardines,Carretera Picacho Ajusco  8,"Col. Jardines Del Pedregal, Alvaro Obregon, C.P.01900, Ciudad De Mexico",Superama,Ciudad de México,,0,19.302378,-99.206984,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2472,Sup Homero,Homero  310,"Col. Chapultepec De Los Morales, Miguel Hidalgo, C.P.11560, Ciudad De Mexico",Superama,Ciudad de México,,0,19.434945,-99.185872,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2473,Sup Luis Cabrera,Avenida Contreras  386,"Col. San Jeronimo Lidice, Magdalena Contreras, C.P.10200, Ciudad De Mexico",Superama,Ciudad de México,,0,19.335009,-99.199103,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1160,Pepsico,Bosques De Duraznos  67,"Col. Bosques De Las Lomas, Miguel Hidalgo, C.P.11700, Ciudad De Mexico",Pepsico,Ciudad de México,,0,19.404842,-99.240835,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1167,Santa Fe Comida 2,Vasco De Quiroga  3800,"Col. Antigua Mina La Totolapa, Cuajimalpa, C.P.05130, Ciudad De Mexico",Santa Fe Comida 2,Ciudad de México,,0,19.36243,-99.272268,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1164,Sup Del Valle,Heriberto Frias  1107,"Col. Del Valle Centro, Benito Juarez, C.P.03100, Ciudad De Mexico",Superama,Ciudad de México,,0,19.381703,-99.162743,0,0,,"300,300","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2568,Ba Angeles Iztapalap,Calzada Ermita Iztapalapa  875,"Col. Constitucion De 1917, Iztapalapa, C.P.09260, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.355253,-99.103761,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2562,Ba Los Reyes,Carretera Libre Mex-puebla Km 17.5,"Col. Los Reyes Acaquilpan, Los Reyes Acaquilpan, C.P.56400, Estado De Mexico",Bod Aurrer,Estado de México,Los Reyes La Paz,0,19.3571702,-98.991534,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2563,Soriana San Mateo,Avenida De Las Torres  61,"Col. Jardines De San Mateo, Naucalpan, C.P.53150, Estado De Mexico",Soriana,Estado de México,Naucalpan,0,19.487294,-99.260212,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2561,Soriana El Salado,Calzada Ignacio Zaragoza S/n,"Col. Solidaridad, Iztapalapa, C.P.09510, Ciudad De Mexico",Esq. Amador Salazar,Ciudad de México,,0,19.370457,-99.00376,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-6912,Com Mex Zumpango,Calle Jorge Jimenez Cantu S/n,"Col. Barrio De San Juan, Zumpango, C.P.55600, Estado De Mexico",Libramiento Luis Donaldo Colosio y 5 De Febrero,Estado de México,Zumpango,0,19.797314,-99.105797,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2559,Ba Tulyehualco,Avenida Tlahuac  1577,"Col. Granjas Estrrella, Iztapalapa, C.P.09880, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.285059,-99.137728,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2555,Ba Cuautitlan,Paseo De La Constitucion,"Col. Cuautitlan Izcalli, Cuautitlan Izcalli, C.P.54700, Estado De Mexico",Bod Aurrer,Estado de México,,0,19.7083715,-99.073667,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2554,Ba Autopista Qro,Autopista Mexico-queretaro 41.5,"Col. Cuautitlan Izcalli, Cuautitlan Izcalli, C.P.54700, Estado De Mexico",Bod Aurrer,Estado de México,,0,19.6494204,-99.197536,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3884,Garis Lerma,Reolin Barrejon  13,"Col. Lerma De Villada Centro, Lerma, C.P.52000, Estado De Mexico",Garis,Estado de México,Lerma,0,19.285313,-99.509787,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2552,Soriana Echegaray,Avenida Gustavo Baz  250,"Col. Bosques De Echegaray, Naucalpan, C.P.53310, Estado De Mexico",Soriana,Estado de México,Naucalpan,0,19.491905,-99.227217,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2580,Ba Villa Coapa,Avenida Canal De Miramontes  7620,"Col. Narciso Mendoza, Tlalpan, C.P.14390, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.291648,-99.125596,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2588,Plaza Churubusco,Avenida Rio Churubusco  1120,"Col. Infonavit Iztacalco, Iztacalco, C.P.08900, Ciudad De Mexico",Plaza Churubusco,Ciudad de México,,0,19.368615,-99.121226,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2589,Com Mex Tecamachalco,Avenida De Las Fuentes  190,"Col. Lomas De Tecamachalco, Naucalpan, C.P.53950, Estado De Mexico",Com Mex,Estado de México,Naucalpan,0,19.421535,-99.238012,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2586,Ba Plaza Atizapan,Carrvilla Nicolas Romero 28,"Col. El Pedregal De Atizapan, Atizapan de Zaragoza, C.P.52948, Estado De Mexico",Esq. Zafiro,Estado de México,Atizapan,0,19.5717239,-99.255437,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2587,Ba Valle De Aragon 1,Avenida Del Yukon S/n,"Col. Valle De Aragon 1a. Secc, Ecatepec, C.P.57100, Estado De Mexico",Bod Aurrer,Estado de México,Ecatepec,0,19.4887132,-99.054977,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2575,Tequixquiac,Plaza Cuahutemoc  1,"Col. Centro, Tequixquiac, C.P.55600, Estado De Mexico",Tequixquiac,Estado de México,,0,19.910214,-99.148854,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2573,Soriana Tultitlan,Magnolias S/n,"Col. San Pablo De Las Salinas, Tultitlan, C.P.54930, Estado De Mexico",Prados Y Eje Tres,Estado de México,Tultitlan,0,19.659456,-99.081256,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2546,Soriana Perinorte,Hacienda Sierra Vieja,"Col. Cuautitlan Izcalli, Cuautitlan Izcalli, C.P.54769, Estado De Mexico",Soriana,Estado de México,,0,19.60207,-99.192125,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2547,Sup Popocatepetl,Avenida Popocatépetl  4,"Col. Xoco, Benito Juarez, C.P.03330, Ciudad De Mexico",Superama,Ciudad de México,,0,19.365453,-99.166573,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-3877,Chedraui Tlanepantla,Boulevard Avila Camacho  1007,"Col. San Lucas Tepetlacalco, Tlalnepantla, C.P.54050, Estado De Mexico",Chedraui,Estado de México,Tlalnepantla,0,19.525231,-99.229814,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2544,Com Mex Mega Coapa,Puentes  1,"Col. Amsa, Tlalpan, C.P.14380, Ciudad De Mexico",Com Mex,Ciudad de México,,0,19.285688,-99.137841,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2545,Ba Mariano Escobedo,Mariano Escobedo  145,"Col. Anahuac, Miguel Hidalgo, C.P.11320, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.4873468,-99.145537,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2542,Ba Santa Clara,Via Morelos 304,"Col. Ecatepec De Morelos, Ecatepec, C.P.55400, Estado De Mexico",Bod Aurrer,Estado de México,Ecatepec,0,19.5953495,-99.040175,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2543,Soriana Híper Consulado,"Av. Río Consulado 2355,","Col. Amp. Simón Bolívar, C.P. 15530, V. Carranza",Emiliano Zapata y Carlos Marx,Ciudad de México,,0,19.448473,-99.100641,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2540,Sc Rio Los Remedios,Avenida Rio De Los  5,"Col. San Juan Ixhuatepec, Tlalnepantla, C.P.54180, Estado De Mexico",Walmart,Estado de México,Tlalnepantla,0,19.519107,-99.116942,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2539,Ba Insurgentes Sur,General Guadalupe Victoria  1,"Col. Tlalpan, Tlalpan, C.P.14000, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.388876,-99.04155,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2537,Hipodromo 3,Conscripto  311,"Col. Lomas De Sotelo, Miguel Hidalgo, C.P.11200, Ciudad De Mexico",Hipodromo,Ciudad de México,,0,19.438407,-99.222697,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2538,Soriana Tlahuac,Avenida Tlahuac  390,"Col. Los Reyes Culhuacan, Iztapalapa, C.P.09800, Ciudad De Mexico",Soriana,Ciudad de México,,0,19.343082,-99.107197,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2535,Soriana Zaragoza,Calzada Ignacio Zaragoza  1886,"Col. Juan Escutia, Iztapalapa, C.P.09100, Ciudad De Mexico",Soriana,Ciudad de México,,0,19.388423,-99.03997,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-1205,Ba Centenario,Avenida Centenario  394,"Col. Merced Gomez, Alvaro Obregon, C.P.01600, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.365992,-99.208904,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2534,Ba La Virgen,Calzada De La Virgen  2990,"Col. Culuacan Ctm, Coyoacan, C.P.04480, Ciudad De Mexico",Bod Aurrer,Ciudad de México,,0,19.322992,-99.106369,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2531,Hipodromo 1,Conscripto  311,"Col. Lomas De Sotelo, Miguel Hidalgo, C.P.11200, Ciudad De Mexico",Hipodromo,Ciudad de México,,0,19.438407,-99.222697,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
ATM-2532,Hipodromo 2,Conscripto  311,"Col. Lomas De Sotelo, Miguel Hidalgo, C.P.11200, Ciudad De Mexico",Hipodromo,Ciudad de México,,0,19.438407,-99.222697,0,0,,300,"300 (ATM): 24x7 - 24x7, Sat: No"
